,Company,Major,City,State,Accept,CityState,lats,lons,County,DistFromRoseHulman,BearingFromRoseHulman
366,SAMTEC,ME,Owensboro,KY,O,"('Owensboro', 'KY')",37.7719074,-87.1111676,Daviess,118.52641859108827,-84.19460787232873
367,GE,ME,Louisville,KY,A,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
368,GE,ME,Louisville,KY,A,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
369,IRD BALANCING,ME,Louisville,KY,R,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
370,C&I ENGINEERING,CHE,Louisville,KY,A,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
371,VOGT POWER,ME,Louisville,KY,O,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
372,GE,ME,Louisville,KY,O,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
373,LOUISVILLE GAS& ELECTRIC,ME,Louisville,KY,R,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
374,GE,ME,Louisville,KY,A,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
375,WALSH CONSTRUCTION,CE,Louisville,KY,O,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
376,GE,ME,Louisville,KY,A,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
377,DOW CHEMICAL,CHE,Louisville,KY,A,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
378,UNIVERSITY OF LOUISVILLE,AB,Louisville,KY,R,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
379,CONNECTSOFT,SE,Louisville,KY,R,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
380,WALSH CONSTRUCTION,CE,Louisville,KY,O,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
381,GE,ME EE,Louisville,KY,O,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
382,CONNECTSOFT,CS,Louisville,KY,R,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
383,CNI,CHE,Louisville,KY,R,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
384,BALEMASTER,ME,Crown Point,IN,A,"('Crown Point', 'IN')",41.4169806,-87.3653135,Lake,133.7713681394502,90.76585706958882
385,BALEMASTER,ME,Crown Point,IN,O,"('Crown Point', 'IN')",41.4169806,-87.3653135,Lake,133.7713681394502,90.76585706958882
386,JW HICKS,ME,Merrillville,IN,O,"('Merrillville', 'IN')",41.4828144,-87.33281389999999,Lake,138.30493035821172,90.04338503895778
387,JW HICKS,ME,Merrillville,IN,R,"('Merrillville', 'IN')",41.4828144,-87.33281389999999,Lake,138.30493035821172,90.04338503895778
388,JW HICKS,ME,Merrillville,IN,A,"('Merrillville', 'IN')",41.4828144,-87.33281389999999,Lake,138.30493035821172,90.04338503895778
389,J.W.HICKS,ME,Merrillville,IN,A,"('Merrillville', 'IN')",41.4828144,-87.33281389999999,Lake,138.30493035821172,90.04338503895778
390,AIM MACHINERY,ME,Merrillville,IN,A,"('Merrillville', 'IN')",41.4828144,-87.33281389999999,Lake,138.30493035821172,90.04338503895778
391,AIM MACHINERY,ME,Merrillville,IN,A,"('Merrillville', 'IN')",41.4828144,-87.33281389999999,Lake,138.30493035821172,90.04338503895778
392,EXELON NUCLEAR,ME,Morris,IL,A,"('Morris', 'IL')",41.357254,-88.4211785,Grundy,141.73914681371954,113.50187876275827
393,ROLL FORMING CORPORATION,ME,Shelbyville,KY,A,"('Shelbyville', 'KY')",38.2120144,-85.2235666,Shelby,143.1920091826929,-37.0218687430427
394,CONTINENTAL CARBONIC,CHE,Pekin,IL,A,"('Pekin', 'IL')",40.5675388,-89.640658,Tazewell,143.37517393849112,147.67295918135926
395,TORNIER,BE,Warsaw,IN,A,"('Warsaw', 'IN')",41.2381,-85.8530469,Kosciusko,144.16542533919946,57.83927123403833
396,ZIMMER,BE,Warsaw,IN,O,"('Warsaw', 'IN')",41.2381,-85.8530469,Kosciusko,144.16542533919946,57.83927123403833
397,STRYKER ORTHOPAEDICS,BE,Warsaw,IN,R,"('Warsaw', 'IN')",41.2381,-85.8530469,Kosciusko,144.16542533919946,57.83927123403833
398,CATERPILLAR,ME,Peoria,IL,A,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
399,CATERPILLAR,ME,Peoria,IL,R,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
400,CATERPILLAR,EE,Peoria,IL,A,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
401,CATERPILLAR,ME,Peoria,IL,RESCINDED,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
402,CATERPILLAR,ME,Peoria,IL,R,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
403,CATERPILLAR,ME,Peoria,IL,A,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
404,CATERPILLAR,EE,Peoria,IL,R,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
405,CATERPILLAR,PHY,Peoria,IL,O,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
406,CATERPILLAR,ME,Peoria,IL,A,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
407,CATERPILLAR,ME,Peoria,IL,A,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
408,ARCHER DANIELS MIDLAND,CHE,Peoria,IL,R,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
409,ARCHER DANIELS MIDLAND,CHE,Peoria,IL,R,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
410,CATERPILLAR,CPE,Peoria,IL,RESCINDED,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
411,CATERPILLAR,ME,Peoria,IL,A,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
412,CATERPILLAR,ME EE,Peoria,IL,A,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
413,CATERPILLAR,EE,Peoria,IL,O,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
414,ARCHER DANIELS MIDLAND,CHE,Peoria,IL,R,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
415,DELL INNOVATIVE SYSTEMS,ME,Peoria,IL,O,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
416,ARCELOR MITTAL,CHE,Gary,IN,R,"('Gary', 'IN')",41.5933696,-87.3464271,Lake,145.9410237947347,90.31710266279387
417,ARCELOR MITTAL,CHE,Burns Harbor,IL,A,"('Burns Harbor', 'IL')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
418,ARCELOR MITTAL,ME,Burns Harbor,IN,A,"('Burns Harbor', 'IN')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
419,ARCELOR MITTAL,EE,Burns Harbor,IN,A,"('Burns Harbor', 'IN')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
420,ARCELOR MITTAL,CE,Burns Harbor,IN,A,"('Burns Harbor', 'IN')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
421,ARCELOR MITTAL,ME,Burns Harbor,IN,R,"('Burns Harbor', 'IN')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
422,ARCELOR MITTAL,ME,Burns Harbor,IN,A,"('Burns Harbor', 'IN')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
423,ARCELOR MITTAL,CE,Burns Harbor,IN,O,"('Burns Harbor', 'IN')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
424,ARCELOR MITTAL,CPE,Burns Harbor,IN,R,"('Burns Harbor', 'IN')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
425,ARCELOR MITTAL,EE,Burns Harbor,IN,A,"('Burns Harbor', 'IN')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
426,ARCELOR MITTAL,CPE,Burns Harbor,IN,O,"('Burns Harbor', 'IN')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
427,ARCELOR MITTAL,ME,Burns Harbor,IN,O,"('Burns Harbor', 'IN')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
428,UNIVERSAL BEARINGS,ME,Bremen,IN,O,"('Bremen', 'IN')",41.44643600000001,-86.14805799999999,Marshall,149.32907437172676,65.79465904902203
429,TOYOTA,ME,Erlanger,KY,A,"('Erlanger', 'KY')",39.0167275,-84.60077729999999,Kenton,149.4370217951525,-11.489784985661679
430,TOYOTA,ME,Erlanger,KY,A,"('Erlanger', 'KY')",39.0167275,-84.60077729999999,Kenton,149.4370217951525,-11.489784985661679
431,TOYOTA,ME,Erlanger,KY,A,"('Erlanger', 'KY')",39.0167275,-84.60077729999999,Kenton,149.4370217951525,-11.489784985661679
432,TOYOTA,ME,Erlanger,KY,A,"('Erlanger', 'KY')",39.0167275,-84.60077729999999,Kenton,149.4370217951525,-11.489784985661679
433,TOYOTA,ME,Erlanger,KY,A,"('Erlanger', 'KY')",39.0167275,-84.60077729999999,Kenton,149.4370217951525,-11.489784985661679
434,ARCELOR MITTAL,ME,Riverdale,IL,A,"('Riverdale', 'IL')",41.63336779999999,-87.6331021,Cook,149.5436519682073,95.98999061465234
435,CATERPILLAR,CPE,Mossville,IL,R,"('Mossville', 'IL')",40.8171184,-89.5679474,Peoria,149.88655958800905,141.25679866550203
436,ALCOA,ME,Laporte,IN,A,"('Laporte', 'IN')",41.611143,-86.7227195,Laporte,150.58358020430848,77.96442966764799
437,INDIANA DEPARTMENT OF TRANSPORTATION,CE,Laporte,IN,R,"('Laporte', 'IN')",41.611143,-86.7227195,Laporte,150.58358020430848,77.96442966764799
438,DYNEGY,ME,O'Fallon,IL,A,"(""O'Fallon"", 'IL')",38.592323,-89.910991,St Clair,151.34199747252498,-156.9308560294456
439,DYNEGY,ME,O'Fallon,IL,A,"(""O'Fallon"", 'IL')",38.592323,-89.910991,St Clair,151.34199747252498,-156.9308560294456
440,DYNEGY,EE,O'Fallon,IL,A,"(""O'Fallon"", 'IL')",38.592323,-89.910991,St Clair,151.34199747252498,-156.9308560294456
441,PROCTER & GAMBLE,CHE,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
442,PROCTER & GAMBLE,ME,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
443,GE,ME,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
444,P&G,CHEM,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
445,NORTHROP GRUMMAN,CPE,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
446,GE,ME,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
447,GE,ME,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
448,NORTHROP GRUMMAN,SE,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
449,GE,ME,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
450,GE,ME,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
451,MESSER CONSTRUCTION,CE,Cincinnati,OH,O,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
452,GE,ME,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
453,NORTHROP GRUMMAN,CPE,Cincinnati,OH,O,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
454,BELCAN,ME,Cincinnati,OH,R,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
455,GE,ME,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
456,MESSER CONSTRUCTION,CE,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
457,HAZEN & SAWYER,EE,Cincinnati,OH,R,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
458,SOGETTI,SE,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
459,NORTHROP GRUMMAN,SE,Cincinnati,OH,R,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
460,BELCAN,ME,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
461,,CS,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
462,P&G,ME,Beckett Ridge,OH,A,"('Beckett Ridge', 'OH')",39.3470021,-84.43522039999999,Butler,154.73511176018914,-2.4783159994122532
463,DWYER INSTRUMENTS,CHE,Michigan City,IN,A,"('Michigan City', 'IN')",41.70753939999999,-86.8950297,Laporte,155.5090645722084,81.69255925722751
464,DWYER INSTRUMENTS,CHE,Michigan City,IN,R,"('Michigan City', 'IN')",41.70753939999999,-86.8950297,Laporte,155.5090645722084,81.69255925722751
465,DWYER INSTRUMENTS,BE,Michigan City,IN,A,"('Michigan City', 'IN')",41.70753939999999,-86.8950297,Laporte,155.5090645722084,81.69255925722751
466,,ME,Michigan City,IN,A,"('Michigan City', 'IN')",41.70753939999999,-86.8950297,Laporte,155.5090645722084,81.69255925722751
467,DWYER INSTRUMENTS,ME,Michigan City,IN,O,"('Michigan City', 'IN')",41.70753939999999,-86.8950297,Laporte,155.5090645722084,81.69255925722751
468,GE,ME,Evandale,OH,A,"('Evandale', 'OH')",39.2561691,-84.417997,Hamilton,156.24789150050535,-4.747455189146049
469,FORD,ME,Sharonville,OH,O,"('Sharonville', 'OH')",39.2681136,-84.4132746,Hamilton,156.4062403747013,-4.436613959713366
470,GENERAL CABLE,EE,Highland Heights,KY,A,"('Highland Heights', 'KY')",39.0331169,-84.4518854,Campbell,156.978707656244,-10.41854729163233
471,GENERAL CABLE,CHE,Highland Heights,KY,R,"('Highland Heights', 'KY')",39.0331169,-84.4518854,Campbell,156.978707656244,-10.41854729163233
472,RAYTHEON,CPE,Fort Wayne,IN,A,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen,159.7506236976245,44.43591784367218
473,RAYTHEON,CPE,Fort Wayne,IN,A,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen,159.7506236976245,44.43591784367218
474,ITT,ME,Fort Wayne,IN,O,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen,159.7506236976245,44.43591784367218
475,RAYTHEON,SE,Fort Wayne,IN,O,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen,159.7506236976245,44.43591784367218
476,BAE SYSTEMS,EE,Fort Wayne,IN,O,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen,159.7506236976245,44.43591784367218
477,RAYTHEON,ME,Fort Wayne,IN,R,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen,159.7506236976245,44.43591784367218
478,RAYTHEON,EE,Fort Wayne,IN,R,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen,159.7506236976245,44.43591784367218
479,BAE SYSTEMS,EE,Fort Wayne,IN,A,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen,159.7506236976245,44.43591784367218
480,RAYTHEON,EE,Fort Wayne,IN,O,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen,159.7506236976245,44.43591784367218
481,RAYTHEON,EP,Fort Wayne,IN,A,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen,159.7506236976245,44.43591784367218
482,MTI,ME,South Bend,IN,R,"('South Bend', 'IN')",41.6763545,-86.25198979999999,St Joseph,161.87384972058356,69.89207192049827
483,GAMMA TECHNOLOGIES,ME,Westmont,IL,A,"('Westmont', 'IL')",41.7958639,-87.9756175,Dupage,163.44970177715146,101.72073063557002
484,JEDSON ENGINEERING,ME,Milford,OH,A,"('Milford', 'OH')",39.1753377,-84.29438209999999,Clermont,163.53141213117794,-6.422913977906044
485,BASTIAN SOLUTIONS,ME,St. Louis,MO,R,"('St. Louis', 'MO')",38.6270025,-90.19940419999999,St Louis,164.69631238887345,-159.95892744600144
486,BASTIAN SOLUTIONS,ME,St. Louis,MO,R,"('St. Louis', 'MO')",38.6270025,-90.19940419999999,St Louis,164.69631238887345,-159.95892744600144
487,BASTIAN SOLUTIONS,ME,St. Louis,IN,A,"('St. Louis', 'IN')",38.6270025,-90.19940419999999,US,164.69631238887345,-159.95892744600144
488,PHILLIPS 66,CHE,St. Louis,MO,O,"('St. Louis', 'MO')",38.6270025,-90.19940419999999,St Louis,164.69631238887345,-159.95892744600144
489,BASTIAN SOLUTIONS,ME,St. Louis,MO,A,"('St. Louis', 'MO')",38.6270025,-90.19940419999999,St Louis,164.69631238887345,-159.95892744600144
490,BASTIAN SOLUTIONS,CPE,St. Louis,MO,O,"('St. Louis', 'MO')",38.6270025,-90.19940419999999,St Louis,164.69631238887345,-159.95892744600144
491,BOEING DEFENSE,ME,St. Louis,MO,A,"('St. Louis', 'MO')",38.6270025,-90.19940419999999,St Louis,164.69631238887345,-159.95892744600144
492,BASTIAN SOLUTIONS,ME,St. Louis,MO,O,"('St. Louis', 'MO')",38.6270025,-90.19940419999999,St Louis,164.69631238887345,-159.95892744600144
493,AMERAN,CE,St. Louis,MO,A,"('St. Louis', 'MO')",38.6270025,-90.19940419999999,St Louis,164.69631238887345,-159.95892744600144
494,BURNS & MCDONNELL,CHE,Downers Grove,IL,A,"('Downers Grove', 'IL')",41.8089191,-88.01117459999999,Dupage,164.7240168203789,102.27723444409656
495,CYRUS SHANK,ME,Cicero,IL,O,"('Cicero', 'IL')",41.8455877,-87.7539448,Cook,164.85045364266728,97.58948178444632
496,NAVISTAR,ME,Lyle,IL,A,"('Lyle', 'IL')",41.801141,-88.0747875,Dupage,164.95555001103708,103.42805363784613
497,NAVISTAR,ME,Lyle,IL,A,"('Lyle', 'IL')",41.801141,-88.0747875,Dupage,164.95555001103708,103.42805363784613
498,NAVISTAR,ME,Lyle,IL,A,"('Lyle', 'IL')",41.801141,-88.0747875,Dupage,164.95555001103708,103.42805363784613
499,NAVISTAR,EE,Lyle,IL,A,"('Lyle', 'IL')",41.801141,-88.0747875,Dupage,164.95555001103708,103.42805363784613
500,MITSUBA AMERICAN,ME,Monroeville,IN,R,"('Monroeville', 'IN')",40.9747705,-84.8682972,Allen,165.84436926430683,39.27974351824338
501,GAMMA TECHNOLOGIES,ME,Chicago,IN,R,"('Chicago', 'IN')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
502,ENOVA,CS,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
503,ENOVA,SE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
504,ALLSTATE INSURANCE,CS,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
505,HONEYWELL,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
506,ARGON NATIONAL LABS,ME,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
507,HONEYWELL,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
508,EDGILE,SE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
509,ARPAC,ME,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
510,ALLSTATE INSURANCE,CS,Chicago,IL,O,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
511,HALLSTAR,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
512,BURNS & MCDONNELL,EE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
513,RESEARCH IN MOTION,ME,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
514,GENECA,SE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
515,ENOVA,SE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
516,ENOVA,SE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
517,DMC,ME,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
518,ENOVA,SE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
519,RESEARCH IN MOTION,SE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
520,ENOVA,SE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
521,PRIMERA,CE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
522,RESEARCH IN MOTION,CPE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
523,ALLSTATE INSURANCE,CS,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
524,FM GLOBAL,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
525,ARCELOR MITTAL,SE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
526,ZEBRA TECHNOLOGIES,CPE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
527,"JACOB & HEFNER ASSOCIATES, INC.",CE,Chicago,IL,O,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
528,SMITH AND BURGESS,CHE,Chicago,IL,O,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
529,SARGENT AND LUNDY,ME,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
530,GROUPON,CS,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
531,QRM,SE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
532,QRM,SE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
533,INFRASTRUCTURE,CE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
534,HONEYWELL,CHE,Chicago,IL,O,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
535,VALDES ENGINEERING,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
536,HONEYWELL,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
537,KCURA,CS,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
538,BSA LIFESTRUCTURES,EE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
539,HONEYWELL,CHE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
540,CASKATA,ME,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
541,GROUPON,CS,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
542,DMC,ME,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
543,ARCELOR MITTAL,CS,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
544,DRESSER,ME,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
545,OBTIVA,SE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
546,WEST MONROE PARTNERS,CS,Chicago,IL,O,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
547,OPTIVER US LLC,BE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
548,GROUPON,SE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
549,ENOVA,SE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
550,ENVIRON,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
551,GENECA,SE,Oakbrook Terrace,IL,A,"('Oakbrook Terrace', 'IL')",41.8500302,-87.96450770000001,Dupage,166.99149864111368,101.25901789696769
552,GENECA,CS,Oakbrook Terrace,IL,A,"('Oakbrook Terrace', 'IL')",41.8500302,-87.96450770000001,Dupage,166.99149864111368,101.25901789696769
553,NAVISTAR,ME,Warrenville,IL,R,"('Warrenville', 'IL')",41.81780699999999,-88.17340209999999,Dupage,167.3601326776129,105.02014883068456
