,Company,Major,City,State,Accept,CityState,lats,lons,County
709,ORS INC,CPE,Indianapolis,IN,O,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
710,ARCHER DANIELS MIDLAND,CHE,Decatur,IL,R,"('Decatur', 'IL')",39.8403147,-88.9548001,Macon
711,ARCHER DANIELS MIDLAND,CHE,Decatur,IL,R,"('Decatur', 'IL')",39.8403147,-88.9548001,Macon
712,ARCHER DANIELS MIDLAND,ME,Galesburg,IL,R,"('Galesburg', 'IL')",40.94781580000001,-90.3712395,Knox
713,ALCOA,ME,Morristown,IN,R,"('Morristown', 'IN')",39.6733785,-85.69858820000002,Shelby
714,ALCOA,ME,Whitehall,MI,R,"('Whitehall', 'MI')",43.4100107,-86.34867919999999,Muskegon
715,ARCELOR MITTAL,CHE,Gary,IN,R,"('Gary', 'IN')",41.5933696,-87.3464271,Lake
716,ARCELOR MITTAL,CS,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook
717,ARCELOR MITTAL,SE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook
718,BECKMAN COULTER,CPE,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
719,BECKMAN COULTER,SE,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
720,BSA LIFESTRUCTURES,EE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook
721,CATERPILLAR,ME,Peoria,IL,R,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria
722,CATERPILLAR,ME,Lafayette,IN,R,"('Lafayette', 'IN')",40.4167022,-86.87528689999999,Tippecanoe
723,CHRYSLER,EE,Auburn Hills,MI,R,"('Auburn Hills', 'MI')",42.6875323,-83.2341028,Oakland
724,CUMMINS,EE,Columbus,IN,R,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew
725,CUMMINS,ME,Columbus,IN,R,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew
726,CUMMINS,ME,Columbus,IN,R,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew
727,CUMMINS,ME,Columbus,IN,R,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew
728,CUMMINS,ME,Columbus,IN,R,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew
729,CUMMINS,ME,Columbus,IN,R,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew
730,DELPHI,ME,Kokomo,IN,R,"('Kokomo', 'IN')",40.486427,-86.13360329999999,Howard
731,ELI LILLY,CHE,Clinton,IN,R,"('Clinton', 'IN')",39.6569817,-87.3980741,Vermillion
732,ELI LILLY,CHE,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
733,ENOVA,SE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook
734,ENOVA,SE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook
735,ENOVA,SE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook
736,EPIC SYSTEMS,BE,Verona,WI,R,"('Verona', 'WI')",42.990831,-89.53317729999999,Dane
737,EPIC SYSTEMS,BE,Madison,WI,R,"('Madison', 'WI')",43.0730517,-89.4012302,Dane
738,EPIC SYSTEMS,BE,Madison,WI,R,"('Madison', 'WI')",43.0730517,-89.4012302,Dane
739,EPIC SYSTEMS,CS,Madison,WI,R,"('Madison', 'WI')",43.0730517,-89.4012302,Dane
740,EPIC SYSTEMS,ME,Madison,WI,R,"('Madison', 'WI')",43.0730517,-89.4012302,Dane
741,FRITO LAY,BE,Bakersfield,CA,R,"('Bakersfield', 'CA')",35.3732921,-119.0187125,Kern
742,FRITO LAY,ME,Frankfort,IN,R,"('Frankfort', 'IN')",40.2794809,-86.5108355,Clinton
743,GENECA,SE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook
744,HALLIBURTON,EE,Carmichaels,PA,R,"('Carmichaels', 'PA')",39.89674249999999,-79.9744992,Greene
745,HAZEN & SAWYER,EE,Cincinnati,OH,R,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton
746,HENSEL PHELPS CONSTRUCTION COMPANY,CE,Phoenix,AZ,R,"('Phoenix', 'AZ')",33.4483771,-112.0740373,Maricopa
747,INDESIGN,CPE,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
748,INDESIGN,EE,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
749,INGENIA POLYMERS,CHE,Houston,TX,R,"('Houston', 'TX')",29.7601927,-95.36938959999999,Harris
750,INTERACTIVE INTELLIGENCE,CS,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
751,INTERNATIONAL PAPER,EE,Portland,OR,R,"('Portland', 'OR')",45.5234515,-122.6762071,Multnomah
752,JUST5CLICKS,CS,North Barrington,IL,R,"('North Barrington', 'IL')",42.207802,-88.1406349,Lake
753,JW HICKS,ME,Merrillville,IN,R,"('Merrillville', 'IN')",41.4828144,-87.33281389999999,Lake
754,LHP,CPE,Columbus,IN,R,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew
755,LOGAN ALUMINUM,CHE,Russellville,KY,R,"('Russellville', 'KY')",36.8453199,-86.887219,Logan
756,MICROSOFT,CS,Redmond,WA,R,"('Redmond', 'WA')",47.6739881,-122.121512,King
757,MICROSOFT,SE,Redmond,WA,R,"('Redmond', 'WA')",47.6739881,-122.121512,King
758,National Air & Space Intelligence Center,EE,Dayton,OH,R,"('Dayton', 'OH')",39.7589478,-84.1916069,Montgomery
759,NATIONAL INSTRUMENTS,BE,Austin,TX,R,"('Austin', 'TX')",30.267153,-97.7430608,Travis
760,NATIONAL INSTRUMENTS,CS,Austin,TX,R,"('Austin', 'TX')",30.267153,-97.7430608,Travis
761,NATIONAL INSTRUMENTS,ME,Austin,TX,R,"('Austin', 'TX')",30.267153,-97.7430608,Travis
762,NAVISTAR,ME,Warrenville,IL,R,"('Warrenville', 'IL')",41.81780699999999,-88.17340209999999,Dupage
763,NOVA ENGINEERING,EE,Kennesaw,GA,R,"('Kennesaw', 'GA')",34.0234337,-84.6154897,Cobb
764,NOVELIS,EE,Fremont,WV,R,"('Fremont', 'WV')",40.0216713,-80.7003072,Marshall
765,CRANE,EE,Virginia Beach,VA,R,"('Virginia Beach', 'VA')",36.8529263,-75.97798499999999,US
766,O I,ME,Toledo,OH,R,"('Toledo', 'OH')",41.6639383,-83.55521200000001,Lucas
767,ON SEMICONDUCTOR,EE,East Greenwich,NJ,R,"('East Greenwich', 'NJ')",39.7975993,-75.2362381,Gloucester
768,STRYKER ORTHOPAEDICS,BE,Warsaw,IN,R,"('Warsaw', 'IN')",41.2381,-85.8530469,Kosciusko
769,PROGRESSIVE INSURANCE,SE,Cleveland,OH,R,"('Cleveland', 'OH')",41.4994954,-81.6954088,Cuyahoga
770,QRM,SE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook
771,ROCKWELL COLLINS,CPE,Cedar Rapids,MI,R,"('Cedar Rapids', 'MI')",43.05508589999999,-85.6095757,Kent
772,ROCKWELL COLLINS,EE,Cedar Rapids,MI,R,"('Cedar Rapids', 'MI')",43.05508589999999,-85.6095757,Kent
773,SCIENTIA,CPE,Bedford,IN,R,"('Bedford', 'IN')",38.8611619,-86.4872149,Lawrence
774,SI,EE,Valley Forge,PA,R,"('Valley Forge', 'PA')",40.0862408,-75.4515302,Chester
775,SOLAR TURBINES,ME,Sandiego,CA,R,"('Sandiego', 'CA')",32.7153292,-117.1572551,San Diego
776,SOUTHWEST RESEARCH INSTITUTE,CS,San Antonio,TX,R,"('San Antonio', 'TX')",29.4241219,-98.49362819999999,Bexar
777,SOUTHWEST RESEARCH INSTITUTE,EE,San Antonio,TX,R,"('San Antonio', 'TX')",29.4241219,-98.49362819999999,Bexar
778,TRI STAR ENGINEERING,CPE,Bedford,IN,R,"('Bedford', 'IN')",38.8611619,-86.4872149,Lawrence
779,WYNRIGHT,ME,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
780,XBY2,SE,Farmington Hills,MI,R,"('Farmington Hills', 'MI')",42.4989936,-83.3677168,Oakland
781,ZEBRA TECHNOLOGIES,CPE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook
782,ARCHER DANIELS MIDLAND,CHE,Chattanooga,TN,A,"('Chattanooga', 'TN')",35.0456297,-85.3096801,Hamilton
783,ALCOA,ME,Whitehall,MI,A,"('Whitehall', 'MI')",43.4100107,-86.34867919999999,Muskegon
784,ALCOA,ME,Laporte,IN,A,"('Laporte', 'IN')",41.611143,-86.7227195,Laporte
785,ALCOA,ME,Whitehall,MI,A,"('Whitehall', 'MI')",43.4100107,-86.34867919999999,Muskegon
786,APRIMO,CS,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
787,ARCHER DANIELS MIDLAND,CHE,Frankfort,IN,A,"('Frankfort', 'IN')",40.2794809,-86.5108355,Clinton
788,ARCHER DANIELS MIDLAND,CHE,Clinton,IA,A,"('Clinton', 'IA')",41.8444735,-90.1887379,Clinton
789,ATC ASSOCIATES,CE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
790,BALEMASTER,ME,Crown Point,IN,A,"('Crown Point', 'IN')",41.4169806,-87.3653135,Lake
791,BASTIAN SOLUTIONS,ME,St. Louis,MO,A,"('St. Louis', 'MO')",38.6270025,-90.19940419999999,St Louis
792,BELCAN,ME,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton
793,BEMIS,CHE,Osh Kosh,WI,A,"('Osh Kosh', 'WI')",44.0247062,-88.5426136,Winnebago
794,BOOZ ALLEN HAMILTON,SE,Annapolis Junction,MD,A,"('Annapolis Junction', 'MD')",39.130937,-76.7933133,Anne Arundel
795,CATERPILLAR,ME,Peoria,IL,A,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria
796,CISCO,CPE,Research Triangle Park,NC,A,"('Research Triangle Park', 'NC')",35.8991678,-78.86364019999999,Durham
797,CISCO,CPE,Raleigh,NC,A,"('Raleigh', 'NC')",35.7795897,-78.6381787,Wake
798,COLDCRETE,CHE,Colorado Springs,CO,A,"('Colorado Springs', 'CO')",38.8338816,-104.8213634,El Paso
799,CONOCOPHILLIPS,CHE,Houston,TX,A,"('Houston', 'TX')",29.7601927,-95.36938959999999,Harris
800,CORNERSTONE CONTROLS,CHE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
801,CORRADINO,CE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
802,COSKATA,CHE,Warrenville,IL,A,"('Warrenville', 'IL')",41.81780699999999,-88.17340209999999,Dupage
803,COSKATA,CHE,Warrenville,IL,A,"('Warrenville', 'IL')",41.81780699999999,-88.17340209999999,Dupage
804,CUMMINS,ME,Columbus,IN,A,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew
805,CUMMINS,ME,Columbus,IN,A,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew
806,CUMMINS,ME,Columbus,IN,A,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew
807,CUMMINS,ME,Columbus,IN,A,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew
808,DEPT. OF NAVY,CHE,Washington D.C.,,A,"('Washington D.C.', '')",38.90723089999999,-77.0364641,District of Columbia
809,DIESEL RADIATOR,ME,Melrose,IL,A,"('Melrose', 'IL')",39.2233718,-87.7641957,Clark
810,DOMTAR,CHE,Hawesville,KY,A,"('Hawesville', 'KY')",37.9000554,-86.754988,Hancock
811,DOW CHEMICAL,CHE,Midland,MI,A,"('Midland', 'MI')",43.6155825,-84.2472116,Midland
812,ENERGY NORTHWEST,CPE,Richland,WA,A,"('Richland', 'WA')",46.2856907,-119.2844621,Benton
813,EPIC SYSTEMS,CPE,Madison,WI,A,"('Madison', 'WI')",43.0730517,-89.4012302,Dane
814,EPIC SYSTEMS,ME,Madison,WI,A,"('Madison', 'WI')",43.0730517,-89.4012302,Dane
815,EPSILEN,CS,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
816,EXXON MOBIL,CE,Houston,TX,A,"('Houston', 'TX')",29.7601927,-95.36938959999999,Harris
817,FAST DIAGNOSTICS,BE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
818,"FLOSOURCE, INC.",ME,Martinsville,IN,A,"('Martinsville', 'IN')",39.42782529999999,-86.4283279,Morgan
819,FM GLOBAL,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook
820,FRITO LAY,BE,Bakersfield,CA,A,"('Bakersfield', 'CA')",35.3732921,-119.0187125,Kern
821,GE,ME,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton
822,GE,ME,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton
823,GE,ME,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton
824,GENTEX,ME,Zeeland,MI,A,"('Zeeland', 'MI')",42.8125246,-86.01865099999999,Ottawa
825,GREEN HILLS SOFTWARE,CPE,Santa Barbara,CA,A,"('Santa Barbara', 'CA')",34.4208305,-119.6981901,Santa Barbara
826,GSI GROUP,CE,Decatur,IL,A,"('Decatur', 'IL')",39.8403147,-88.9548001,Macon
827,HALLIBURTON,CE,Carmichaels,PA,A,"('Carmichaels', 'PA')",39.89674249999999,-79.9744992,Greene
828,HALLIBURTON,CHE,Hobbs,NM,A,"('Hobbs', 'NM')",32.7026116,-103.1360403,Lea
829,HALLIBURTON,ME,Duncan,OK,A,"('Duncan', 'OK')",34.5023028,-97.9578128,Stephens
830,HALLIBURTON,ME,Grand Junction,CO,A,"('Grand Junction', 'CO')",39.0638705,-108.5506486,Mesa
831,HALLIBURTON,ME,Dallas,TX,A,"('Dallas', 'TX')",32.7801399,-96.80045109999999,Dallas
832,HENSEL PHELPS CONSTRUCTION COMPANY,CE,Phoenix,AZ,A,"('Phoenix', 'AZ')",33.4483771,-112.0740373,Maricopa
833,IDAHO NATIONAL NUCLEAR LABS,MA,Idaho Falls,ID,A,"('Idaho Falls', 'ID')",43.49165139999999,-112.0339645,Bonneville
834,INDESIGN,ME,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
835,INGERSOLL RAND,EE,Davidson,NC,A,"('Davidson', 'NC')",35.4993031,-80.8486846,Mecklenburg
836,INTERACTIVE INTELLIGENCE,CS,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
837,INTERACTIVE INTELLIGENCE,CS,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
838,INTERACTIVE INTELLIGENCE,CS,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
839,INTERACTIVE INTELLIGENCE,SE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
840,INTERACTIVE INTELLIGENCE,SE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
841,J.W.HICKS,ME,Merrillville,IN,A,"('Merrillville', 'IN')",41.4828144,-87.33281389999999,Lake
842,JANSSEN AND SPAANS ENGINEERING,CE,Columbus,IN,A,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew
843,JOHNSON & JOHNSON,CHE,Skillman,NJ,A,"('Skillman', 'NJ')",40.4201165,-74.7146817,Somerset
844,"KRAFT FOODS, INC.",CHE,Glenview,IL,A,"('Glenview', 'IL')",42.0697509,-87.7878408,Cook
845,MAJOR TOOL AND MACHINE,ME,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
846,MEAD JOHNSON NUTRITION,CHE,Zeeland,MI,A,"('Zeeland', 'MI')",42.8125246,-86.01865099999999,Ottawa
847,MESSER CONSTRUCTION,CE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
848,MICROCHIP,EE,Phoenix,AZ,A,"('Phoenix', 'AZ')",33.4483771,-112.0740373,Maricopa
849,MICROSOFT,CS,Redmond,WA,A,"('Redmond', 'WA')",47.6739881,-122.121512,King
850,MICROSOFT,CS,Redmond,WA,A,"('Redmond', 'WA')",47.6739881,-122.121512,King
851,MURPHY OIL,CHE,El Dorado,AR,A,"('El Dorado', 'AR')",33.20763,-92.6662674,Union
852,MURPHY OIL,CHE,El Dorado,AR,A,"('El Dorado', 'AR')",33.20763,-92.6662674,Union
853,MURPHY OIL,CHE,El Dorado,AR,A,"('El Dorado', 'AR')",33.20763,-92.6662674,Union
854,National Air & Space Intelligence Center,EE,Fort Meade,MD,A,"('Fort Meade', 'MD')",39.1137602,-76.7267773,Anne Arundel
855,N ASK,EE,Fairfax,VA,A,"('Fairfax', 'VA')",38.84622359999999,-77.30637329999999,US
856,NAVSEA,ME,Washington D.C.,,A,"('Washington D.C.', '')",38.90723089999999,-77.0364641,District of Columbia
857,NAVSEA,MA,Virginia Beach,VA,A,"('Virginia Beach', 'VA')",36.8529263,-75.97798499999999,US
858,NAVSEA,EE,Crane,IN,A,"('Crane', 'IN')",38.8911588,-86.90389379999999,Martin
859,NAVSEA,EE,Virginia Beach,VA,A,"('Virginia Beach', 'VA')",36.8529263,-75.97798499999999,US
860,NAVSEA,SE,Virginia Beach,VA,A,"('Virginia Beach', 'VA')",36.8529263,-75.97798499999999,US
861,NEWPAGE,CHE,Whiting,WI,A,"('Whiting', 'WI')",44.4935795,-89.55872920000002,Portage
862,NEXT WAVE SYSTEMS,CS,Salem,IN,A,"('Salem', 'IN')",38.6056131,-86.101089,Washington
863,NORTHROP GRUMMAN,CPE,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton
864,NORTHROP GRUMMAN,ME,Orlando,FL,A,"('Orlando', 'FL')",28.5383355,-81.3792365,Orange
865,NOVAOPTICS INC.,OE,Ramsey,NJ,A,"('Ramsey', 'NJ')",41.0573188,-74.1409771,Bergen
866,NOVONICS,CPE,Bloomington,IN,A,"('Bloomington', 'IN')",39.165325,-86.52638569999999,Monroe
867,NSA,EE,Fort Meade,MD,A,"('Fort Meade', 'MD')",39.1137602,-76.7267773,Anne Arundel
868,O I,CHE,Toledo,OH,A,"('Toledo', 'OH')",41.6639383,-83.55521200000001,Lucas
869,O I,ME,Toledo,OH,A,"('Toledo', 'OH')",41.6639383,-83.55521200000001,Lucas
870,OMNI OXIDE,CHE,Brazil,IN,A,"('Brazil', 'IN')",39.523652,-87.1250154,Clay
871,ORR FELLOWSHIP,CE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
872,PRECISION CHEMICAL,CHE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
873,PROCTER & GAMBLE,CHE,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton
874,PROCTER & GAMBLE,CHE,Cape Giradeaux,MO,A,"('Cape Giradeaux', 'MO')",37.3058839,-89.51814759999999,Cape Girardeau
875,RAYTHEON,ME,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
876,REALMED CORPORATION,CS,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
877,RIETH RILEY CONSTRUCTION,CE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
878,RINCON RESEARCH CORPORATION,EE,Tucson,AZ,A,"('Tucson', 'AZ')",32.2217429,-110.926479,Pima
879,RK&K,CE,Baltimore,MD,A,"('Baltimore', 'MD')",39.2903848,-76.6121893,US
880,ROCKWELL COLLINS,EE,Cedar Rapids,IA,A,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn
881,ROCKWELL COLLINS,EE,Cedar Rapids,IA,A,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn
882,ROCKWELL COLLINS,ME,Cedar Rapids,IA,A,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn
883,ROCKWELL COLLINS,ME,Cedar Rapids,IA,A,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn
884,ROLLS ROYCE,ME,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
885,ROLLS ROYCE,ME,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
886,ROLLS ROYCE,ME,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
887,SARGENT AND LUNDY,ME,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook
888,SCHLUMBERGER,CHE,Balikpapan,INDONESIA,A,"('Balikpapan', 'INDONESIA')",-1.2697669,116.8361715,Balikpapan
889,SCHLUMBERGER,CHE,Conway,AR,A,"('Conway', 'AR')",35.0886963,-92.4421011,Faulkner
890,SOFTWARE ENGINEERING PROFESSIONALS,CS,Carmel,IN,A,"('Carmel', 'IN')",39.978371,-86.1180435,Hamilton
891,SOFTWARE ENGINEERING PROFESSIONALS,CS,Carmel,IN,A,"('Carmel', 'IN')",39.978371,-86.1180435,Hamilton
892,SOLAR TURBINES,ME,San Diego,CA,A,"('San Diego', 'CA')",32.7153292,-117.1572551,San Diego
893,SPACE EXPLORATION TECHNOLOGIES,ME,Mcgregor,TX,A,"('Mcgregor', 'TX')",31.4440557,-97.4091792,McLennan
894,SPACEX,ME,Mcgregor,TX,A,"('Mcgregor', 'TX')",31.4440557,-97.4091792,McLennan
895,TEXAS INSTRUMENTS,CPE,Dallas,TX,A,"('Dallas', 'TX')",32.7801399,-96.80045109999999,Dallas
896,TEXAS INSTRUMENTS,EE,Dallas,TX,A,"('Dallas', 'TX')",32.7801399,-96.80045109999999,Dallas
897,TEXAS INSTRUMENTS,ME,Dallas,TX,A,"('Dallas', 'TX')",32.7801399,-96.80045109999999,Dallas
898,TEXAS INSTRUMENTS,ME,Dallas,TX,A,"('Dallas', 'TX')",32.7801399,-96.80045109999999,Dallas
899,THERMALTECH,ME,Richland,MI,A,"('Richland', 'MI')",42.3761504,-85.45500539999999,Kalamazoo
900,THYSSEUN KRUPP,ME,Terre Haute,IN,A,"('Terre Haute', 'IN')",39.4667034,-87.41390919999999,Vigo
901,TIMKEN,ME,Canton,OH,A,"('Canton', 'OH')",40.79894729999999,-81.378447,Stark
902,TREDEGAR,CHE,Terre Haute,IN,A,"('Terre Haute', 'IN')",39.4667034,-87.41390919999999,Vigo
903,UNITED CONSULTING,CE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
904,HONEYWELL,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook
905,US ARMY CORPS OF ENGINEERING,CE,Jamestown,KY,A,"('Jamestown', 'KY')",36.9847899,-85.06300999999999,Russell
906,VESON NAUTICAL,SE,Boston,MA,A,"('Boston', 'MA')",42.3584308,-71.0597732,Suffolk
907,VOLTAIR CONSULTING ENGINEERS,ME,Tampa,FL,A,"('Tampa', 'FL')",27.950575,-82.4571776,Hillsborough
908,WS ATKINS OIL & GAS DIVISION,ME,Houston,TX,A,"('Houston', 'TX')",29.7601927,-95.36938959999999,Harris
909,XBY2,CS,Farmington Hills,MI,A,"('Farmington Hills', 'MI')",42.4989936,-83.3677168,Oakland
910,DWYER INSTRUMENTS,ME,Michigan City,IN,O,"('Michigan City', 'IN')",41.70753939999999,-86.8950297,Laporte
911,EXACTTARGET,ME,Indianapolis,IN,O,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
912,GARMIN,CS,Kansas City,KS,O,"('Kansas City', 'KS')",39.114053,-94.6274636,Wyandotte
913,NAVSEA,EE,Virginia Beach,VA,O,"('Virginia Beach', 'VA')",36.8529263,-75.97798499999999,US
914,SUNPOWER,ME,Athens,OH,O,"('Athens', 'OH')",39.3292396,-82.1012554,Athens
915,ALCOA,CHE,Morristown,TN,R,"('Morristown', 'TN')",36.2139814,-83.29489219999999,Hamblen
916,ALCOA,ME,Murpheesboro,TN,R,"('Murpheesboro', 'TN')",35.8456213,-86.39027,Rutherford
917,ALCOA,ME,Dover,NJ,R,"('Dover', 'NJ')",40.883988,-74.5621025,Morris
918,ALCOA,ME,Wichita Falls,TX,R,"('Wichita Falls', 'TX')",33.9137085,-98.4933873,Wichita
919,ALCOA,CHE,Whitehall,MI,R,"('Whitehall', 'MI')",43.4100107,-86.34867919999999,Muskegon
920,BAKER HUGHES,CHE,Burleson,TX,R,"('Burleson', 'TX')",32.5420821,-97.3208492,Johnson
921,BAKER HUGHES,ME,Burleson,TX,R,"('Burleson', 'TX')",32.5420821,-97.3208492,Johnson
922,BELCAN,ME,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
923,BOSTON SCIENTIFIC,ME,St. Paul,MN,R,"('St. Paul', 'MN')",44.9537029,-93.0899578,Ramsey
924,CATERPILLAR,ME,Peoria,IL,R,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria
925,CONNECTSOFT,CS,Louisville,KY,R,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson
926,CONNECTSOFT,SE,Louisville,KY,R,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson
927,CUMMINS,ME,Columbus,IN,R,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew
928,DOW CHEMICAL,ME,Freeport,TX,R,"('Freeport', 'TX')",28.9541368,-95.35966169999999,Brazoria
929,ECHOSTAR,CPE,Denver,CO,R,"('Denver', 'CO')",39.737567,-104.9847179,Denver
930,EPIC SYSTEMS,ME,Verona,WI,R,"('Verona', 'WI')",42.990831,-89.53317729999999,Dane
931,GPD,CE,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
932,HALLIBURTON,CHE,Rock Springs,WY,R,"('Rock Springs', 'WY')",41.58746439999999,-109.2029043,Sweetwater
933,"HANNUM, WAGLE, CLINE",CE,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
934,HARRISON STEEL CASTING COMPANY,ME,Attica,IN,R,"('Attica', 'IN')",40.2942039,-87.24889879999999,Fountain
935,HNTB CORPORATION,CE,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
936,INDIANA DEPARTMENT OF EDUCATION,CS,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
937,INTEL,CHE,Hudson,MA,R,"('Hudson', 'MA')",42.39173599999999,-71.56613899999999,Middlesex
938,LGS INNOVATIONS,EE,Florham Park,NJ,R,"('Florham Park', 'NJ')",40.787878,-74.3882072,Morris
939,MC DEAN,EE,Sterling,VA,R,"('Sterling', 'VA')",39.0066993,-77.4291298,Loudoun
940,MURPHY OIL,CHE,El Dorado,AR,R,"('El Dorado', 'AR')",33.20763,-92.6662674,Union
941,NALCO COMPANY,CHE,Houston,TX,R,"('Houston', 'TX')",29.7601927,-95.36938959999999,Harris
942,NAVSEA,EE,Virginia Beach,VA,R,"('Virginia Beach', 'VA')",36.8529263,-75.97798499999999,US
943,NAVSEA,EE,Virginia Beach,VA,R,"('Virginia Beach', 'VA')",36.8529263,-75.97798499999999,US
944,NEWPAGE,ME,"Stevens Point,",WI,R,"('Stevens Point,', 'WI')",44.52357920000001,-89.574563,Portage
945,NEXT WAVE SYSTEMS,CPE,Salem,IN,R,"('Salem', 'IN')",38.6056131,-86.101089,Washington
