,City,State,Major,Salary,CityState,lats,lons,County,DistFromRoseHulman,BearingFromRoseHulman
425,Cincinnati,OH,ME,48000,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
426,Cincinnati,OH,CHEM,48500,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
427,Cincinnati,OH,ME,63000,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
428,Cincinnati,OH,CE,50500,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
429,Cincinnati,OH,CS,63800,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
430,Cincinnati,OH,CPE,64000,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
431,Cincinnati,OH,SE,62000,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
432,Cincinnati,OH,CPE,62500,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
433,Cincinnati,OH,CHE,68000,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
434,Cincinnati,OH,ME,62250,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
435,Cincinnati,OH,ME,61250,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
436,Cincinnati,OH,SE,63700,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
437,Cincinnati,OH,SE,50000,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
438,Cincinnati,OH,ME,60000,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
439,Beckett Ridge,OH,ME,64000,"('Beckett Ridge', 'OH')",39.3470021,-84.43522039999999,Butler,154.73511176018914,-2.4783159994122532
440,Michigan City,IN,CHE,60000,"('Michigan City', 'IN')",41.70753939999999,-86.8950297,Laporte,155.5090645722084,81.69255925722751
441,Michigan City,IN,ME,52200,"('Michigan City', 'IN')",41.70753939999999,-86.8950297,Laporte,155.5090645722084,81.69255925722751
442,Michigan City,IN,BE,60000,"('Michigan City', 'IN')",41.70753939999999,-86.8950297,Laporte,155.5090645722084,81.69255925722751
443,Michigan City,IN,ME,60000,"('Michigan City', 'IN')",41.70753939999999,-86.8950297,Laporte,155.5090645722084,81.69255925722751
444,Evandale,OH,ME,62250,"('Evandale', 'OH')",39.2561691,-84.417997,Hamilton,156.24789150050535,-4.747455189146049
445,Sharonville,OH,ME,63780,"('Sharonville', 'OH')",39.2681136,-84.4132746,Hamilton,156.4062403747013,-4.436613959713366
446,Highland Heights,KY,EE,62000,"('Highland Heights', 'KY')",39.0331169,-84.4518854,Campbell,156.978707656244,-10.41854729163233
447,Fort Wayne,IN,EE,69451,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen,159.7506236976245,44.43591784367218
448,Fort Wayne,IN,SE,60300,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen,159.7506236976245,44.43591784367218
449,Fort Wayne,IN,EE,62000,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen,159.7506236976245,44.43591784367218
450,Fort Wayne,IN,ME,59000,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen,159.7506236976245,44.43591784367218
451,Fort Wayne,IN,EE,61000,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen,159.7506236976245,44.43591784367218
452,Fort Wayne,IN,CPE,58500,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen,159.7506236976245,44.43591784367218
453,Fort Wayne,IN,EE,58800,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen,159.7506236976245,44.43591784367218
454,Fort Wayne,IN,EP,60326,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen,159.7506236976245,44.43591784367218
455,Fort Wayne,IN,ME,59800,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen,159.7506236976245,44.43591784367218
456,Fort Wayne,IN,CPE,58500,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen,159.7506236976245,44.43591784367218
457,South Bend,IN,ME,58000,"('South Bend', 'IN')",41.6763545,-86.25198979999999,St Joseph,161.87384972058356,69.89207192049827
458,Westmont,IL,ME,70000,"('Westmont', 'IL')",41.7958639,-87.9756175,Dupage,163.44970177715146,101.72073063557002
459,Milford,OH,ME,56160,"('Milford', 'OH')",39.1753377,-84.29438209999999,Clermont,163.53141213117794,-6.422913977906044
460,St. Louis,MO,CHE,85200,"('St. Louis', 'MO')",38.6270025,-90.19940419999999,St Louis,164.69631238887345,-159.95892744600144
461,St. Louis,IN,ME,58000,"('St. Louis', 'IN')",38.6270025,-90.19940419999999,US,164.69631238887345,-159.95892744600144
462,St. Louis,MO,ME,55000,"('St. Louis', 'MO')",38.6270025,-90.19940419999999,St Louis,164.69631238887345,-159.95892744600144
463,St. Louis,MO,CE,60000,"('St. Louis', 'MO')",38.6270025,-90.19940419999999,St Louis,164.69631238887345,-159.95892744600144
464,St. Louis,MO,ME,58000,"('St. Louis', 'MO')",38.6270025,-90.19940419999999,St Louis,164.69631238887345,-159.95892744600144
465,St. Louis,MO,CPE,58000,"('St. Louis', 'MO')",38.6270025,-90.19940419999999,St Louis,164.69631238887345,-159.95892744600144
466,St. Louis,MO,ME,55000,"('St. Louis', 'MO')",38.6270025,-90.19940419999999,St Louis,164.69631238887345,-159.95892744600144
467,St. Louis,MO,ME,55000,"('St. Louis', 'MO')",38.6270025,-90.19940419999999,St Louis,164.69631238887345,-159.95892744600144
468,St. Louis,MO,ME,62500,"('St. Louis', 'MO')",38.6270025,-90.19940419999999,St Louis,164.69631238887345,-159.95892744600144
469,Downers Grove,IL,CHE,59600,"('Downers Grove', 'IL')",41.8089191,-88.01117459999999,Dupage,164.7240168203789,102.27723444409656
470,Cicero,IL,ME,47500,"('Cicero', 'IL')",41.8455877,-87.7539448,Cook,164.85045364266728,97.58948178444632
471,Lyle,IL,EE,65000,"('Lyle', 'IL')",41.801141,-88.0747875,Dupage,164.95555001103708,103.42805363784613
472,Lyle,IL,ME,60000,"('Lyle', 'IL')",41.801141,-88.0747875,Dupage,164.95555001103708,103.42805363784613
473,Lyle,IL,ME,62000,"('Lyle', 'IL')",41.801141,-88.0747875,Dupage,164.95555001103708,103.42805363784613
474,Lyle,IL,ME,60000,"('Lyle', 'IL')",41.801141,-88.0747875,Dupage,164.95555001103708,103.42805363784613
475,Monroeville,IN,ME,37200,"('Monroeville', 'IN')",40.9747705,-84.8682972,Allen,165.84436926430683,39.27974351824338
476,Chicago,IL,SE,75000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
477,Chicago,IL,CPE,54000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
478,Chicago,IL,CHE,60000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
479,Chicago,IL,CHE,66000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
480,Chicago,IL,CHE,55800,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
481,Chicago,IL,CHE,60000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
482,Chicago,IL,SE,70000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
483,Chicago,IL,CHE,66000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
484,Chicago,IL,ME,59508,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
485,Chicago,IL,SE,75000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
486,Chicago,IL,CHE,66000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
487,Chicago,IL,SE,75000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
488,Chicago,IL,SE,65000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
489,Chicago,IL,ME,63000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
490,Chicago,IL,CS,60000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
491,Chicago,IL,ME,59500,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
492,Chicago,IL,SE,75000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
493,Chicago,IL,BE,85000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
494,Chicago,IL,SE,75000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
495,Chicago,IL,SE,71000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
496,Chicago,IL,ME,72000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
497,Chicago,IL,CS,65000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
498,Chicago,IN,ME,70000,"('Chicago', 'IN')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
499,Chicago,IL,CHE,70000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
500,Chicago,IL,CE,48000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
501,Chicago,IL,CE,52000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
502,Chicago,IL,ME,60000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
503,Chicago,IL,CPE,63000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
504,Chicago,IL,EE,65000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
505,Chicago,IL,CS,60000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
506,Chicago,IL,SE,80000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
507,Chicago,IL,CS,80000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
508,Chicago,IL,CS,70000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
509,Chicago,IL,ME,62000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
510,Chicago,IL,CS,105000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
511,Chicago,IL,CE,53000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
512,Chicago,IL,CHE,71000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
513,Chicago,IL,CHE,60000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
514,Chicago,IL,SE,75000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
515,Chicago,IL,SE,72000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
516,Chicago,IL,CS,52300,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
517,Chicago,IL,ME,60000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
518,Chicago,IL,ME,70000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
519,Chicago,IL,CS,55000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
520,Chicago,IL,CS,60000,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook,166.3385079669339,95.30428056861426
521,Oakbrook Terrace,IL,SE,70000,"('Oakbrook Terrace', 'IL')",41.8500302,-87.96450770000001,Dupage,166.99149864111368,101.25901789696769
522,Oakbrook Terrace,IL,CS,70000,"('Oakbrook Terrace', 'IL')",41.8500302,-87.96450770000001,Dupage,166.99149864111368,101.25901789696769
523,Warrenville,IL,ME,60000,"('Warrenville', 'IL')",41.81780699999999,-88.17340209999999,Dupage,167.3601326776129,105.02014883068456
524,Dayton,OH,CPE,63000,"('Dayton', 'OH')",39.7589478,-84.1916069,Montgomery,168.06951800659377,7.583485980107033
525,Dayton,OH,CPE,65000,"('Dayton', 'OH')",39.7589478,-84.1916069,Montgomery,168.06951800659377,7.583485980107033
526,Dayton,OH,EE,54000,"('Dayton', 'OH')",39.7589478,-84.1916069,Montgomery,168.06951800659377,7.583485980107033
527,Dayton,OH,EE,42000,"('Dayton', 'OH')",39.7589478,-84.1916069,Montgomery,168.06951800659377,7.583485980107033
528,Dayton,OH,ME,65000,"('Dayton', 'OH')",39.7589478,-84.1916069,Montgomery,168.06951800659377,7.583485980107033
529,Minster,OH,CHE,55000,"('Minster', 'OH')",40.3931033,-84.3760612,Auglaize,168.65699324512903,22.898541757997325
530,Lombard,IL,CHE,65000,"('Lombard', 'IL')",41.8800296,-88.00784349999999,Dupage,169.48056306797008,101.85510980494864
531,Lombard,IL,CE,55000,"('Lombard', 'IL')",41.8800296,-88.00784349999999,Dupage,169.48056306797008,101.85510980494864
532,Lombard,IL,CHE,63000,"('Lombard', 'IL')",41.8800296,-88.00784349999999,Dupage,169.48056306797008,101.85510980494864
533,Georgetown,KY,ME,60000,"('Georgetown', 'KY')",38.2097967,-84.55883109999999,Scott,172.94345934557555,-29.592411368423257
534,St. Charles,IL,ME,56500,"('St. Charles', 'IL')",41.9141945,-88.3086867,Kane,175.71103156668246,106.621432648008
535,St. Charles,IL,ME,56500,"('St. Charles', 'IL')",41.9141945,-88.3086867,Kane,175.71103156668246,106.621432648008
536,Wright Patterson Afb,OH,ME,43521,"('Wright Patterson Afb', 'OH')",39.81858829999999,-84.0484601,Greene,176.0586835663282,8.679429932879343
537,Bowling Green,KY,ME,63000,"('Bowling Green', 'KY')",36.9903199,-86.4436018,Warren,178.50621128989678,-74.08595649478232
538,Des Plaines,IL,CHE,69000,"('Des Plaines', 'IL')",42.0333623,-87.88339909999999,Cook,178.6723214337781,99.13004215253328
539,Des Plaines,IL,CHE,69000,"('Des Plaines', 'IL')",42.0333623,-87.88339909999999,Cook,178.6723214337781,99.13004215253328
540,Des Plaines,IL,CHE,69000,"('Des Plaines', 'IL')",42.0333623,-87.88339909999999,Cook,178.6723214337781,99.13004215253328
541,Des Plaines,IL,CHE,66000,"('Des Plaines', 'IL')",42.0333623,-87.88339909999999,Cook,178.6723214337781,99.13004215253328
542,Des Plaines,IL,CHE BE,69000,"('Des Plaines', 'IL')",42.0333623,-87.88339909999999,Cook,178.6723214337781,99.13004215253328
543,Des Plaines,IL,CHE,69000,"('Des Plaines', 'IL')",42.0333623,-87.88339909999999,Cook,178.6723214337781,99.13004215253328
544,Des Plaines,IL,CHE,69000,"('Des Plaines', 'IL')",42.0333623,-87.88339909999999,Cook,178.6723214337781,99.13004215253328
545,Waterloo,IN,CE,44000,"('Waterloo', 'IN')",41.4319946,-85.0199666,Dekalb,181.39826037742426,48.734998302740266
546,Lexington,KY,ME,60000,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette,181.77380564816772,-32.24862644575139
547,Lexington,KY,ME,60000,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette,181.77380564816772,-32.24862644575139
548,Lexington,KY,CPE,68000,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette,181.77380564816772,-32.24862644575139
549,Lexington,KY,ME,58000,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette,181.77380564816772,-32.24862644575139
550,Lexington,KY,CS,75000,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette,181.77380564816772,-32.24862644575139
551,Lexington,KY,CPE,65000,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette,181.77380564816772,-32.24862644575139
552,Lexington,KY,CPE,57600,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette,181.77380564816772,-32.24862644575139
553,Lexington,KY,CS,68000,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette,181.77380564816772,-32.24862644575139
554,Lexington,KY,ME,63000,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette,181.77380564816772,-32.24862644575139
555,Glen??,IL,CHE,61000,"('Glen??', 'IL')",42.0769601,-88.1523157,Cook,184.40066636105973,103.2033788444676
556,Northbrook,IL,MA,52000,"('Northbrook', 'IL')",42.1275267,-87.82895479999999,Cook,184.66603279299324,97.94360441158695
557,Northbrook,IL,MA ECON,54750,"('Northbrook', 'IL')",42.1275267,-87.82895479999999,Cook,184.66603279299324,97.94360441158695
558,"Wheeling,",IL,ME,57000,"('Wheeling,', 'IL')",42.1391927,-87.9289591,Cook,186.26835807686425,99.46722283061413
559,Buffalo Grove,IL,ME,40000,"('Buffalo Grove', 'IL')",42.1662831,-87.9631308,Cook,188.41632199915173,99.8939523083639
560,Galesburg,IL,ME,60000,"('Galesburg', 'IL')",40.94781580000001,-90.3712395,Knox,189.65845378311096,146.72180547935187
561,Cape Giradeaux,MO,CHE,62500,"('Cape Giradeaux', 'MO')",37.3058839,-89.51814759999999,Cape Girardeau,191.15826452656296,-128.94379466058427
562,Vernon Hills,IL,CE,47500,"('Vernon Hills', 'IL')",42.23933230000001,-87.9653565,Lake,193.4009365092944,99.65964366162068
563,Wickliffe,KY,CHE,64000,"('Wickliffe', 'KY')",36.9647754,-89.0892348,Ballard,198.12731263895455,-119.32683725775965
564,Coldwater,MI,ME,42900,"('Coldwater', 'MI')",41.9403263,-85.00052149999999,Branch,209.12405892381878,55.07963596508629
565,Jamestown,KY,CE,44176,"('Jamestown', 'KY')",36.9847899,-85.06300999999999,Russell,211.66865668967313,-53.7672282682321
566,Goodlettsville,TN,CE,47840,"('Goodlettsville', 'TN')",36.3231066,-86.7133302,Davidson,220.55163355990445,-81.03517473733346
567,Clinton,IA,CHE,63000,"('Clinton', 'IA')",41.8444735,-90.1887379,Clinton,221.48638600112105,131.59174148698415
568,Clinton,IA,CHE,63000,"('Clinton', 'IA')",41.8444735,-90.1887379,Clinton,221.48638600112105,131.59174148698415
569,Clinton,IA,CHE,63000,"('Clinton', 'IA')",41.8444735,-90.1887379,Clinton,221.48638600112105,131.59174148698415
570,Findlay,OH,CE,73000,"('Findlay', 'OH')",41.04422,-83.6499321,Hancock,221.97410570024056,30.296053613107855
571,Richland,MI,ME,52000,"('Richland', 'MI')",42.3761504,-85.45500539999999,Kalamazoo,222.63243962136448,64.53683104808246
572,Hillard,OH,ME,55000,"('Hillard', 'OH')",40.0333961,-83.1582451,Franklin,224.74419741512352,11.12132741756942
573,Columbus,OH,CE,52000,"('Columbus', 'OH')",39.9611755,-82.99879419999999,Franklin,232.44136574324077,9.600485148675915
574,Columbus,OH,MA,54000,"('Columbus', 'OH')",39.9611755,-82.99879419999999,Franklin,232.44136574324077,9.600485148675915
575,Columbus,OH,CE,48500,"('Columbus', 'OH')",39.9611755,-82.99879419999999,Franklin,232.44136574324077,9.600485148675915
576,Columbus,OH,CE,44000,"('Columbus', 'OH')",39.9611755,-82.99879419999999,Franklin,232.44136574324077,9.600485148675915
577,Fosteria,OH,CHE,63000,"('Fosteria', 'OH')",41.156998,-83.41687019999999,Seneca,236.33724635580174,30.59264661966263
578,Muscatine,IA,ME,55000,"('Muscatine', 'IA')",41.424473,-91.0432051,Muscatine,236.77515769482042,144.263350431349
579,Franklin,WI,ME,58000,"('Franklin', 'WI')",42.888627,-88.03841949999999,Milwaukee,238.22861311369655,98.64794230000967
580,Zeeland,MI,ME,53100,"('Zeeland', 'MI')",42.8125246,-86.01865099999999,Ottawa,240.01319999784062,73.91477651109633
581,Zeeland,MI,CHE,44000,"('Zeeland', 'MI')",42.8125246,-86.01865099999999,Ottawa,240.01319999784062,73.91477651109633
582,Zeeland,MI,CHE,56000,"('Zeeland', 'MI')",42.8125246,-86.01865099999999,Ottawa,240.01319999784062,73.91477651109633
583,Perrysburg,OH,CHE,58000,"('Perrysburg', 'OH')",41.556996,-83.627157,Wood,241.55248367236237,37.61086830999973
584,Milwaukee,WI,CHE CHEM,63000,"('Milwaukee', 'WI')",43.0389025,-87.9064736,Milwaukee,247.56079858870993,96.74403326242161
585,Toledo,OH,ME,55500,"('Toledo', 'OH')",41.6639383,-83.55521200000001,Lucas,248.8732772876775,38.50834462723761
586,Wauwatosa,WI,CHEM,63000,"('Wauwatosa', 'WI')",43.0494572,-88.0075875,Milwaukee,248.9693483341148,97.88907584682528
587,Murpheesboro,TN,ME,60000,"('Murpheesboro', 'TN')",35.8456213,-86.39027,Rutherford,256.15000531107296,-78.13251896901822
588,Cedar Rapids,MI,SE,62000,"('Cedar Rapids', 'MI')",43.05508589999999,-85.6095757,Kent,262.5190158805714,70.67049523370312
589,Cedar Rapids,MI,CPE,60000,"('Cedar Rapids', 'MI')",43.05508589999999,-85.6095757,Kent,262.5190158805714,70.67049523370312
590,Catlettsburg,KY,CHE,80000,"('Catlettsburg', 'KY')",38.4048042,-82.60043689999999,Boyd,264.6313987199843,-14.792013693281502
591,Verona,WI,BE,58000,"('Verona', 'WI')",42.990831,-89.53317729999999,Dane,268.026546129645,114.53428153148818
592,Madison,WI,BE,62000,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
593,Madison,WI,ME,55000,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
594,Madison,WI,SE,65000,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
595,Madison,WI,CPE,55000,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
596,Madison,WI,CS,70000,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
597,Madison,WI,CS,60000,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
598,Madison,WI,ME,60000,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
599,Madison,WI,CS,70000,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
600,Madison,WI,BE,56000,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
601,Madison,WI,BE,60000,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
602,Madison,WI,BE,62000,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
603,Madison,WI,CPE,63000,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
604,Madison,WI,BE,61000,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
605,Madison,WI,BE,62000,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
606,Madison,WI,SE,90000,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
607,Madison,WI,CHE,60000,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
608,Madison,WI,CS,65000,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
609,Ipsilanti,MI,ME,68000,"('Ipsilanti', 'MI')",42.2411499,-83.61299389999999,Washtenaw,272.067168228054,45.68492448588823
610,Belleville,MI,ME,60000,"('Belleville', 'MI')",42.2047619,-83.4852133,Wayne,275.18139018232523,44.3710166860095
611,Whitehall,MI,ME,60000,"('Whitehall', 'MI')",43.4100107,-86.34867919999999,Muskegon,276.0913682483382,79.71347348211165
612,Whitehall,MI,CHE,66000,"('Whitehall', 'MI')",43.4100107,-86.34867919999999,Muskegon,276.0913682483382,79.71347348211165
613,Whitehall,MI,ME,65000,"('Whitehall', 'MI')",43.4100107,-86.34867919999999,Muskegon,276.0913682483382,79.71347348211165
614,Whitehall,MI,ME,65000,"('Whitehall', 'MI')",43.4100107,-86.34867919999999,Muskegon,276.0913682483382,79.71347348211165
615,Whitehall,MI,CHE,66000,"('Whitehall', 'MI')",43.4100107,-86.34867919999999,Muskegon,276.0913682483382,79.71347348211165
616,Athens,OH,EP,50000,"('Athens', 'OH')",39.3292396,-82.1012554,Athens,279.1695791326815,-0.4725024215718642
617,Athens,OH,ME,50000,"('Athens', 'OH')",39.3292396,-82.1012554,Athens,279.1695791326815,-0.4725024215718642
618,Trenton,MI,ME,63913,"('Trenton', 'MI')",42.1394858,-83.1782587,Wayne,284.23478174048364,41.58111269509872
619,Cedar Rapids,IA,CPE,62000,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
620,Cedar Rapids,IA,CPE,66000,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
621,Cedar Rapids,IA,EE,59600,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
622,Cedar Rapids,IA,CPE,55500,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
623,Cedar Rapids,IA,ME,59000,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
624,Cedar Rapids,IA,EE,62000,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
625,Cedar Rapids,IA,CHE,63000,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
626,Cedar Rapids,IA,EE,63000,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
627,Cedar Rapids,IA,EE,55000,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
628,Cedar Rapids,IA,EE,62000,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
629,Cedar Rapids,IA,EE,56000,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
630,Cedar Rapids,IA,SE,57500,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
631,Cedar Rapids,IA,EE,59000,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
632,Cedar Rapids,IA,EE,56500,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
633,Cedar Rapids,IA,ME,58000,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
634,Cedar Rapids,IA,ME,60000,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
635,New Hudson,MI,BE,50000,"('New Hudson', 'MI')",42.5108667,-83.61549470000001,Oakland,285.06218026610867,48.432316287670176
636,West Chester,OH,ME,61250,"('West Chester', 'OH')",39.0875777,-81.9226372,Meigs,290.2661159531941,-3.636639693760018
